customer_id,ssn,name,birth_date,marital_status,income_bracket,signup_date,city,state,payment_method,acquisition_channel,credit_score,cancellation_date
4295,578-90-3920,Jason Carter,1997-01-18,Married,A,2018-09-29,Port Jimmy,WA,Credit Card,Partner,737,
4296,487-42-6922,Samuel Ingram,1955-01-25,Married,D,1977-11-23,East Jeffreytown,PR,Direct Debit,Physical Store,381,
4297,577-13-0776,Erin Ellis,1949-07-12,Married,B,2006-11-29,Miguelstad,MA,Credit Card,Online,607,
4298,009-13-8413,Brenda Garcia,1990-09-12,Single,B,2018-09-13,Mooremouth,LA,Direct Debit,Telesales,464,
4299,025-75-5692,Kathleen Potts,1950-02-09,Single,C,2025-01-10,Calhounbury,WV,Direct Debit,Physical Store,327,
4300,475-22-4744,Amber Church,1991-05-08,Married,B,2021-12-16,Lawsonhaven,OH,Bank Slip,Partner,475,
4301,164-57-5557,Johnathan Flores,1987-08-10,Single,A,2024-12-26,South Tammy,GU,Bank Slip,Telesales,512,
4302,418-26-5069,Cheryl Castro,1990-07-01,Married,D,2011-04-19,North Robert,NH,Direct Debit,Physical Store,643,
4303,746-36-5359,Charles Cordova,1992-02-04,Widowed,D,2022-01-13,Lake Jamie,VA,Credit Card,Partner,489,
4304,661-05-9503,Nicole James,1952-07-24,Single,A,1980-06-09,Lake Amy,PA,Direct Debit,Online,301,
4305,041-74-7657,Lisa Smith,1947-01-16,Single,C,1973-10-25,East Aaron,AK,Direct Debit,Partner,839,
4306,364-34-8694,Eddie Bailey DVM,1953-04-26,Single,B,2010-06-01,Laurafort,FL,Credit Card,Telesales,403,
4307,227-43-6920,Rick Mitchell,1959-07-31,Divorced,B,1987-09-01,Kathrynfort,NC,Direct Debit,Telesales,781,1998-11-26
4308,756-25-5699,Sarah Wilson,1958-09-26,Single,C,2020-07-17,Christopherside,CO,Bank Slip,Online,771,
4309,485-11-6358,Cory Myers,1979-05-13,Married,B,2005-01-27,Huberfort,CO,Credit Card,Partner,319,2016-08-10
4310,118-97-0262,Donald Lamb,2005-04-07,Divorced,D,2024-01-09,Perezbury,IL,Credit Card,Physical Store,835,
4311,651-43-4447,Anthony Nelson,1955-04-06,Widowed,A,1990-04-24,West Rebecca,IN,Credit Card,Partner,630,
4312,225-07-4378,Sandra Turner,1991-04-24,Single,D,2025-05-27,West Michaelstad,GA,Bank Slip,Online,793,
4313,021-99-5102,Ray Nguyen,2001-12-17,Married,A,2023-07-26,Lake Christinabury,GU,Bank Slip,Partner,461,
4314,610-64-2440,Jose Phillips,1989-12-13,Widowed,B,2017-03-06,Terristad,PR,Direct Debit,Partner,347,2022-01-14
4315,894-83-6694,William Valenzuela,1957-03-16,Divorced,C,1983-08-17,North Ian,MN,Credit Card,Partner,358,2012-05-29
4316,836-18-0670,Patrick Evans,1967-03-27,Single,C,1987-04-19,South Toddside,PA,Direct Debit,Physical Store,460,
4317,540-43-0250,Michael Choi,1950-12-03,Single,D,2025-04-05,East James,VI,Bank Slip,Telesales,308,
4318,180-76-2750,Denise Flores,1970-08-03,Widowed,C,1990-04-18,West Maureen,MT,Direct Debit,Partner,551,
4319,331-34-8436,Mr. Bryan Malone,1972-05-25,Divorced,D,2010-07-11,New Lauren,FM,Bank Slip,Telesales,487,
4320,489-50-1895,Randy Strickland,1975-02-13,Married,C,2005-12-26,Jimmyport,OK,Direct Debit,Telesales,669,
4321,207-55-0954,Brandon Brown,1984-09-03,Married,B,2002-10-23,Marychester,PW,Bank Slip,Online,480,
4322,835-84-1806,Mr. Bobby Duncan,2005-03-21,Widowed,D,2024-08-09,Danielburgh,MA,Direct Debit,Physical Store,353,
4323,274-56-3151,Leslie Jarvis,1944-11-26,Divorced,A,2025-02-09,Bullockville,UT,Direct Debit,Partner,718,
4324,115-33-2960,Adam Mcbride,1993-12-04,Widowed,D,2020-04-11,Elizabethview,NJ,Bank Slip,Telesales,695,
4325,272-49-1187,Laura Hayes,2006-06-07,Married,C,2025-05-03,Masonmouth,MT,Credit Card,Partner,782,
4326,814-34-3173,Cassandra Frank,1951-01-29,Married,D,1987-11-13,Scottville,VI,Credit Card,Telesales,746,
4327,341-45-2231,Stephen Rhodes,1967-06-14,Widowed,C,2001-05-01,New Chelsey,MO,Credit Card,Telesales,558,
4328,227-55-2459,Walter Smith,1950-01-30,Married,D,2010-02-28,West Richardport,NC,Direct Debit,Partner,779,
4329,601-39-8152,James Coleman,1991-09-15,Divorced,D,2017-04-26,Port Catherinefurt,MA,Bank Slip,Telesales,621,2023-12-30
4330,501-27-1137,Cynthia Rollins,1984-02-25,Single,C,2023-04-10,Mariefurt,PA,Credit Card,Physical Store,696,
4331,377-86-8351,Michael Myers,1945-04-30,Widowed,B,2004-05-01,North Kimhaven,NH,Bank Slip,Telesales,643,
4332,848-07-9390,Linda Cole,1993-10-22,Divorced,D,2012-08-31,West Angela,MT,Credit Card,Partner,587,
4333,609-10-5195,Jonathan Burton,2005-06-26,Married,C,2023-10-22,South Steve,PR,Bank Slip,Partner,309,2023-11-05
4334,230-31-9981,Patrick Morrison,1984-01-27,Single,B,2019-03-18,Lisaland,CO,Bank Slip,Partner,704,
4335,383-04-2967,Michael Anderson,2005-07-01,Widowed,A,2024-02-05,South Kyleberg,IA,Credit Card,Physical Store,358,
4336,502-39-6473,Jane Lewis,1961-02-06,Widowed,D,2011-02-27,Dickersonberg,NJ,Credit Card,Physical Store,754,
4337,880-17-7887,Barbara May,1960-01-14,Married,B,1987-01-07,East Savannahbury,MA,Bank Slip,Online,540,
4338,751-91-3668,Mary Johnson,1957-11-18,Widowed,A,1983-12-09,Mezamouth,PR,Bank Slip,Partner,717,
4339,095-56-4159,Mr. Manuel Barker,1946-11-16,Widowed,C,2014-04-12,Jasonchester,TN,Direct Debit,Telesales,718,
4340,412-10-2008,Brenda Davis,1993-05-01,Married,A,2014-07-18,Port Mary,MA,Bank Slip,Partner,442,
4341,243-32-2740,Brittney Martinez,1994-04-28,Widowed,A,2020-07-24,Lake Thomasport,FM,Credit Card,Partner,521,
4342,392-34-7584,Robert Mccann,1961-07-22,Married,D,1997-06-11,South Kathy,WA,Bank Slip,Partner,335,2001-05-31
4343,697-55-1939,Jamie Stephens,1963-11-06,Divorced,C,2013-02-21,New Laurashire,FL,Credit Card,Partner,808,
4344,570-90-3473,Richard Parsons,1984-02-26,Married,D,2005-06-18,East Willie,MA,Credit Card,Telesales,756,
4345,214-94-1936,Brenda Baldwin,1974-03-24,Divorced,A,2007-01-26,Port Christian,NH,Direct Debit,Physical Store,752,2007-03-02
4346,350-70-0934,Edward Lopez,1996-11-27,Single,C,2024-02-28,East Laura,LA,Direct Debit,Partner,425,
4347,749-81-7652,Stacy Nelson,1950-11-03,Married,C,1970-09-27,New Thomasmouth,MI,Bank Slip,Partner,820,
4348,703-04-1719,Dawn Santiago,1974-03-04,Widowed,D,2000-03-30,New Erica,PR,Direct Debit,Partner,565,
4349,869-13-4408,Autumn Thompson,1981-09-27,Widowed,C,2024-08-18,Sueport,RI,Bank Slip,Partner,778,
4350,206-82-9117,Bradley Vance,1965-05-26,Married,C,2003-11-11,Austinburgh,CA,Bank Slip,Online,583,
4351,709-74-4185,Justin Marks,1966-05-22,Married,C,1997-11-30,East Kristiport,SD,Credit Card,Partner,803,
4352,072-15-4551,Robert Fields,1976-01-03,Single,D,1997-08-22,North Jason,NJ,Credit Card,Partner,457,
4353,090-66-1081,Megan Morgan PhD,1983-10-19,Single,A,2005-03-08,Jeanburgh,ME,Bank Slip,Online,439,
4354,570-70-4745,Annette Gray,1950-11-18,Widowed,C,1976-02-19,Kellermouth,HI,Direct Debit,Telesales,805,
4355,197-14-7745,Craig Long,1945-10-14,Widowed,D,1990-03-22,Mirandamouth,FL,Credit Card,Partner,583,
4356,090-25-7344,James Lopez,1957-07-09,Single,A,1984-02-01,South Wesleyberg,OH,Credit Card,Online,319,
4357,764-67-7910,Melissa Williams,1969-01-29,Married,D,1993-11-18,Katherinehaven,DC,Credit Card,Telesales,593,
4358,007-45-8136,Colin Morris,1957-01-19,Divorced,A,2023-12-28,East Tiffanyside,FL,Credit Card,Online,592,
4359,520-73-7792,Robert Morrison,1981-12-18,Married,D,2018-01-23,South James,VT,Direct Debit,Physical Store,599,2018-02-24
4360,163-83-2890,Nicole Fitzgerald,1947-01-15,Single,C,1990-06-14,New Jennifer,VI,Credit Card,Telesales,622,
4361,416-03-9698,Thomas Soto,1978-11-05,Single,A,2024-11-02,South Jasmine,FL,Bank Slip,Partner,410,
4362,885-97-4824,Ralph Weaver,1994-08-20,Divorced,D,2016-03-22,East Heatherfort,AL,Credit Card,Online,819,
4363,026-98-7477,Amy Cook,2007-06-06,Single,C,2025-06-04,Lake Douglasfort,AR,Credit Card,Telesales,622,
4364,435-72-3692,Marc Beltran,1953-09-16,Widowed,A,1993-09-04,North Tamara,TX,Direct Debit,Partner,600,
4365,559-93-1165,April Velasquez,1988-02-14,Married,C,2015-07-11,East Kathy,VT,Credit Card,Online,404,
4366,796-28-9493,Donna Robertson,1961-10-20,Single,A,2006-04-26,Gibsonshire,OK,Bank Slip,Partner,352,
4367,686-09-4927,Bobby Davis,1982-07-17,Single,B,2006-08-09,Lake Jo,WA,Credit Card,Physical Store,538,
4368,271-29-8354,Judith Oneal DVM,1958-07-24,Single,B,2003-09-24,New Curtismouth,MD,Credit Card,Physical Store,815,
4369,569-08-7455,Catherine Campbell,1991-02-06,Widowed,C,2018-10-24,West Michele,CT,Bank Slip,Physical Store,347,
4370,174-77-8722,Kevin Yates,1981-03-24,Married,C,2005-09-11,South Douglas,GA,Credit Card,Telesales,517,2009-08-20
4371,178-73-2198,Diana Fox,1976-04-22,Single,C,2019-04-16,North Julia,OH,Bank Slip,Physical Store,463,
4372,447-07-8851,Dawn Maynard,1971-12-10,Widowed,B,2000-12-15,Joymouth,NH,Bank Slip,Telesales,314,2007-12-10
4373,565-46-1010,Mrs. Diane Reese DDS,1958-01-27,Divorced,D,1986-05-08,Lake Nicole,VT,Bank Slip,Online,647,
4374,284-92-5237,Dennis Schneider,1977-08-14,Married,A,2025-04-24,Taraberg,WA,Bank Slip,Physical Store,636,
4375,207-71-3207,Matthew Mccarty,1956-12-17,Widowed,D,2016-11-11,Carriestad,KS,Bank Slip,Physical Store,668,
4376,510-06-5691,Tiffany Morse,1971-10-12,Single,B,2025-02-28,Montgomeryfort,AZ,Direct Debit,Online,850,
4377,439-63-0979,Angel Singh,1988-05-01,Divorced,A,2024-07-11,North Mariachester,ME,Direct Debit,Telesales,714,
4378,691-33-9953,Holly Miller,1963-04-02,Divorced,B,1991-03-02,West Janefort,RI,Credit Card,Partner,587,
4379,454-06-1705,Ryan Mcguire,1966-09-28,Widowed,B,1991-02-11,Nicholasmouth,ID,Bank Slip,Physical Store,692,
4380,228-95-6677,Andre White,1996-01-29,Widowed,B,2017-05-24,Sotofurt,PA,Credit Card,Online,689,
4381,370-19-1345,Colin Bailey,1992-06-27,Widowed,D,2022-03-02,Leonmouth,OR,Direct Debit,Partner,557,
4382,874-26-8102,Nicole Wells,1968-01-18,Divorced,D,1995-02-21,East Nicoleberg,TX,Credit Card,Partner,683,
4383,277-80-4508,Gary Pollard,1981-07-26,Married,A,2015-02-14,Jeremiahburgh,CA,Bank Slip,Online,340,2015-04-01
4384,751-36-6962,Christopher Vazquez,1984-06-28,Divorced,C,2008-03-20,East Faithchester,DC,Direct Debit,Online,796,
4385,174-16-3554,Jeremy Reyes,1960-04-29,Widowed,D,1996-04-05,South Matthewbury,NM,Credit Card,Physical Store,612,
4386,545-15-0887,Jason Farrell,2004-10-28,Divorced,A,2023-03-28,New Kim,PR,Direct Debit,Physical Store,600,
4387,300-69-5733,Stephanie Roberts,1990-04-26,Widowed,D,2024-08-14,Lake Debraton,MT,Credit Card,Telesales,411,
4388,245-27-2678,Matthew Jones,1966-03-10,Widowed,A,2005-03-17,Jacksonview,WV,Bank Slip,Physical Store,649,
4389,282-71-8505,Michelle Rodriguez,2006-10-25,Married,B,2025-02-09,New Marvin,VI,Direct Debit,Telesales,774,
4390,036-15-9451,James Jones,1990-01-04,Single,B,2023-05-22,Hernandezchester,PW,Direct Debit,Physical Store,603,
4391,077-56-0644,Anthony Dickerson,1980-05-05,Divorced,A,2016-02-01,Wuhaven,LA,Direct Debit,Partner,798,
4392,417-14-2778,Antonio Clark,1965-12-12,Married,D,2008-02-13,Jillfurt,KS,Bank Slip,Physical Store,348,
4393,101-39-3186,Mr. Joshua Phillips,1995-04-25,Widowed,A,2017-01-12,New Renee,IN,Credit Card,Online,610,
4394,849-33-6490,Julie Acevedo,1951-08-04,Divorced,C,2003-06-20,Sheamouth,MP,Direct Debit,Physical Store,723,
4395,016-47-7756,William Tucker,1947-09-15,Divorced,A,2020-05-03,South Eric,VI,Credit Card,Partner,349,
4396,448-81-9925,Julie Rhodes,1980-09-12,Married,B,2017-08-07,South Travismouth,MD,Bank Slip,Physical Store,454,
4397,113-57-1548,Christopher Patel,1998-10-25,Widowed,C,2025-01-01,Austinburgh,IA,Bank Slip,Online,633,2025-03-16
4398,481-41-7172,Danielle Gonzalez,1949-03-11,Widowed,D,2006-12-19,Fisherborough,AR,Direct Debit,Partner,549,
4399,694-63-5297,Brandon Patterson,1976-07-28,Married,D,2005-01-08,Lucasbury,MN,Credit Card,Partner,414,
4400,762-04-9861,Eric Reed,1971-01-27,Widowed,A,2002-06-19,North Jeffreyfurt,KY,Credit Card,Telesales,426,
4401,706-26-9702,Dana Blanchard,1962-10-19,Divorced,A,2010-10-16,North Frank,OK,Bank Slip,Online,611,2019-06-06
4402,876-06-0462,Kim Mcbride,1969-02-01,Widowed,C,2003-12-11,Petersenton,PA,Bank Slip,Partner,784,
4403,638-68-0659,Benjamin Jones,1987-12-28,Divorced,B,2018-06-08,Littleview,KS,Credit Card,Physical Store,714,
4404,707-27-8431,Kaitlyn Mckay,1976-08-01,Married,B,1994-10-25,Lake Andrewton,NJ,Direct Debit,Online,437,
4405,129-45-3217,Justin Scott,1977-06-30,Single,C,1999-01-26,North Dianefort,PA,Bank Slip,Physical Store,510,
4406,864-08-3293,Dalton White,1995-08-31,Divorced,C,2017-11-27,Torresborough,NY,Bank Slip,Telesales,691,2018-06-05
4407,616-48-3010,Trevor Lewis,1990-09-27,Widowed,D,2009-02-10,Kristenland,MT,Direct Debit,Physical Store,774,
4408,016-54-3449,Kelly Castillo DDS,1954-09-28,Single,B,2003-05-11,Sanchezburgh,OH,Direct Debit,Physical Store,322,2014-02-27
4409,233-30-7469,Andrea Peterson,1965-03-16,Married,A,1987-08-28,Kylechester,IN,Credit Card,Partner,421,
4410,882-01-0792,Jodi Harris,1981-03-06,Divorced,C,2000-05-30,Beckerstad,VT,Direct Debit,Physical Store,671,
4411,545-50-1594,Marisa Bowen,1976-08-27,Widowed,B,2000-03-20,Millerchester,DC,Direct Debit,Online,312,
4412,618-01-8031,Jennifer Martin,1984-10-18,Widowed,A,2010-09-29,Coxchester,MN,Bank Slip,Physical Store,754,
4413,093-86-2243,Peter Watkins,1976-03-10,Single,B,2003-05-26,Ryantown,DC,Bank Slip,Online,431,
4414,496-93-3623,Jessica Shepherd,1997-07-14,Married,D,2018-07-15,East Matthew,TX,Direct Debit,Physical Store,647,
4415,150-64-7096,Thomas Cruz,1956-06-10,Single,C,2017-03-01,North Ricardo,ND,Bank Slip,Online,567,2018-02-08
4416,001-16-2717,Robin Thomas,1989-02-26,Widowed,A,2021-03-30,East Pamela,PR,Bank Slip,Telesales,591,
4417,032-08-9664,John Martinez,1983-05-20,Married,C,2017-10-30,East Melissa,MI,Direct Debit,Telesales,720,2020-06-23
4418,375-19-8701,David Yoder,1962-11-14,Single,B,2014-04-10,Bonnieview,MA,Direct Debit,Partner,679,
4419,154-61-1269,Patrick Anderson,1987-10-21,Single,D,2021-02-20,Port Paulamouth,HI,Bank Slip,Telesales,777,
4420,301-81-9406,Ashley Ryan,1956-01-12,Married,A,2019-06-09,Matthewport,WA,Direct Debit,Online,849,
4421,223-36-2186,Michelle Armstrong,1957-04-16,Single,D,2004-08-27,Benjaminstad,MN,Direct Debit,Physical Store,463,
4422,794-41-8836,Matthew Lopez,1949-12-15,Divorced,B,1999-10-19,Rivasshire,WV,Credit Card,Online,606,2018-03-23
4423,667-16-3867,Crystal Velez,1959-10-11,Widowed,B,2013-10-03,New Tiffanyland,AZ,Bank Slip,Partner,322,
4424,873-98-1586,Courtney Edwards,1997-03-15,Single,B,2022-12-22,West Crystalfort,MT,Direct Debit,Partner,733,
4425,889-41-8497,Ashley Hale,1994-09-20,Divorced,A,2013-03-09,East Laura,AK,Direct Debit,Partner,653,
4426,001-87-3211,Pamela Ward,1950-04-12,Single,C,2015-04-22,Lake Jennifershire,SD,Bank Slip,Telesales,420,
4427,732-53-3208,Jason Howard,1955-01-04,Married,C,1988-09-14,East Sheila,KS,Credit Card,Partner,841,1994-05-22
4428,149-72-3072,Kim Mitchell,1972-02-19,Single,A,2020-05-27,North Christopherhaven,AR,Credit Card,Online,611,
4429,060-08-1314,Richard Garza,2006-11-16,Married,C,2024-11-24,Crystalton,PW,Direct Debit,Online,350,
4430,168-86-9636,Heather Hill PhD,1971-11-27,Divorced,A,1998-11-28,Williamston,MH,Credit Card,Partner,740,
4431,525-11-0740,Maurice Wilson,1973-05-18,Single,A,2000-02-01,Isaacport,CO,Bank Slip,Online,837,
4432,775-50-3230,Pamela Kim MD,1966-04-30,Divorced,D,2011-08-13,East Michaelbury,SD,Credit Card,Physical Store,719,
4433,149-92-6978,Madison Davila,1971-02-08,Widowed,C,1989-02-05,East Haleybury,WI,Credit Card,Online,726,
4434,335-27-7484,Stephen Boyd,1965-07-18,Divorced,B,1983-09-10,Maciasfort,CT,Credit Card,Partner,838,
4435,548-83-5885,Heather Clark,1976-05-15,Married,C,1999-09-02,West Michaelfort,ID,Direct Debit,Physical Store,539,
4436,212-07-0586,Willie Watson,1992-02-10,Single,D,2024-03-16,Stephanieland,MH,Bank Slip,Telesales,378,
4437,238-89-9335,Tiffany Sims,2000-04-10,Divorced,D,2023-08-14,North Joshua,NJ,Credit Card,Online,828,
4438,131-12-9687,Nicole Brown,1985-04-18,Single,D,2003-12-22,Lake Phillipborough,CT,Credit Card,Telesales,519,
4439,340-47-8561,Lisa Boyd,1979-01-28,Widowed,B,2005-12-12,Taylorport,PW,Credit Card,Physical Store,635,
4440,624-97-5982,Richard Jones,1997-07-10,Single,A,2015-08-05,Jimenezstad,IL,Credit Card,Partner,655,2019-07-06
4441,750-43-6776,Timothy Kim,2000-02-21,Single,D,2022-09-15,Allenstad,KY,Direct Debit,Partner,719,
4442,563-26-0917,Luis Wright,1977-07-02,Widowed,A,2018-01-05,New Williamhaven,NM,Bank Slip,Online,387,
4443,324-40-9203,Margaret Ochoa,1955-06-14,Divorced,D,1988-07-27,Thomasmouth,AR,Bank Slip,Partner,843,
4444,593-49-3461,John Vang,1975-03-02,Widowed,D,2016-12-28,New Jameston,LA,Credit Card,Telesales,704,
4445,705-93-6022,Susan Wallace,1980-04-11,Married,B,2017-01-02,Bowmanton,GU,Direct Debit,Partner,407,
4446,736-75-6796,Eric Flores,1988-09-23,Single,B,2012-07-09,South Angela,CT,Direct Debit,Partner,713,
4447,743-62-7519,David Russo,2005-11-26,Divorced,C,2023-12-13,Roblesport,WA,Bank Slip,Online,719,
4448,537-91-8280,James Neal,1964-11-09,Widowed,D,2009-08-27,Alanview,AL,Direct Debit,Telesales,600,
4449,446-55-5320,Ashley Gomez,2006-03-07,Single,B,2025-05-06,Johnbury,MD,Bank Slip,Online,684,
4450,574-07-3690,Maureen Martinez,1985-08-12,Divorced,C,2011-08-02,Kristiland,AZ,Credit Card,Physical Store,711,
4451,057-62-3000,Lisa Ramos,1995-05-30,Widowed,A,2024-03-13,Lake Kelly,MH,Direct Debit,Online,748,
4452,644-56-9043,Brooke Curtis,1949-06-01,Married,A,1973-03-20,East Jamesberg,OH,Direct Debit,Online,602,
4453,369-84-3526,Emily Navarro DDS,1995-08-01,Married,A,2016-08-18,Howardchester,SD,Bank Slip,Partner,525,
4454,558-36-8243,Christopher Navarro,1991-12-31,Divorced,A,2022-03-25,Ayalafort,SC,Credit Card,Physical Store,832,
4455,472-88-0097,Eddie Horton,1961-09-30,Single,D,2016-02-26,Port Calebborough,MP,Credit Card,Online,793,
4456,790-74-7256,James Green,1951-06-14,Married,C,2000-10-05,Victoriaview,AR,Credit Card,Online,684,2011-04-09
4457,006-21-8484,Megan Freeman,1988-06-09,Married,D,2016-09-23,East Russellfort,MT,Direct Debit,Online,772,2019-10-02
4458,711-01-1672,Maria Cook,1966-10-01,Married,A,1997-06-22,New Janebury,OK,Credit Card,Physical Store,635,
4459,334-84-0323,Victoria Hayes,1997-04-18,Divorced,D,2015-07-08,North Samanthaborough,WV,Credit Card,Telesales,606,
4460,672-04-2155,James Bradshaw,1976-08-10,Widowed,D,2008-02-18,Richardtown,ID,Credit Card,Partner,471,
4461,260-10-2712,Diane Hamilton,1974-08-11,Single,A,1993-08-25,West Ryanfurt,RI,Bank Slip,Telesales,664,
4462,427-31-3190,Steven Irwin,2000-06-12,Widowed,D,2020-12-10,Laneborough,GU,Direct Debit,Physical Store,785,
4463,374-13-9765,Donald Russell,1985-09-20,Single,B,2012-08-26,Brittneyfort,MN,Bank Slip,Physical Store,415,
4464,552-07-3058,Meredith Doyle,1968-05-10,Married,B,1988-06-11,Natalieville,SD,Bank Slip,Physical Store,307,2023-01-12
4465,725-14-6660,David Lee,1977-07-25,Married,B,2017-06-13,New Charlesville,TN,Bank Slip,Online,778,
4466,282-29-5561,Kristine Mcdonald,1952-12-13,Single,A,1984-03-01,Traceyburgh,RI,Direct Debit,Online,776,
4467,065-75-1934,Hayley Hoover DVM,2007-02-08,Married,B,2025-04-04,Lake Timothymouth,KY,Bank Slip,Telesales,820,
4468,833-58-0675,Dr. David Lee,1989-04-21,Widowed,D,2017-03-14,Alexandertown,TX,Direct Debit,Telesales,433,
4469,206-76-3642,Richard Mendez MD,2003-09-22,Married,D,2024-05-28,Gutierrezmouth,NC,Bank Slip,Physical Store,752,
4470,632-50-8768,Priscilla Hart,1987-01-25,Married,C,2021-07-24,Williamsside,MT,Credit Card,Partner,400,
4471,222-60-2729,William Tran,1992-06-01,Married,C,2017-04-02,South Johnbury,CA,Bank Slip,Telesales,756,
4472,568-10-8140,Scott Ward,1965-09-20,Single,B,2005-01-14,East Veronica,FL,Bank Slip,Online,777,
4473,568-73-8151,Lisa Warner,1948-03-11,Single,B,2018-02-17,New Rachelview,CO,Credit Card,Telesales,848,
4474,380-48-3201,Mr. Peter Baker,1961-04-04,Widowed,D,1980-08-05,South Rhondafurt,MI,Direct Debit,Physical Store,681,
4475,097-99-5629,Jessica Campbell,1980-02-20,Married,A,2012-12-31,Stacystad,AZ,Credit Card,Telesales,457,
4476,594-96-5136,Sean Duncan,1995-11-20,Married,B,2023-11-23,West Timothy,CT,Credit Card,Physical Store,354,
4477,221-78-3179,Thomas West,1945-01-24,Widowed,B,2023-11-11,Debrashire,OR,Direct Debit,Physical Store,553,2023-12-28
4478,346-59-5422,Mark Jenkins,1968-12-24,Single,A,2002-06-10,South Deborah,PR,Direct Debit,Online,685,2010-11-18
4479,601-77-7477,Adam Chavez,1988-01-25,Widowed,C,2010-06-09,Clarkhaven,UT,Credit Card,Partner,721,2014-09-07
4480,172-45-2757,Bobby Brooks,1982-12-16,Divorced,B,2012-06-09,Justinchester,MH,Bank Slip,Partner,664,
4481,261-82-9033,Alexis Stevens,1968-01-12,Widowed,B,1997-10-20,East Anna,MP,Bank Slip,Telesales,813,
4482,171-13-8557,Julia Sweeney,1955-04-29,Married,D,2018-05-22,Tammyport,MT,Bank Slip,Physical Store,442,
4483,026-38-4376,Herbert Lawson,2006-03-31,Married,A,2024-07-02,Port Allisonborough,AL,Direct Debit,Telesales,542,
4484,437-63-6778,Albert Carroll,1959-02-03,Widowed,A,1986-09-10,Ernestmouth,KY,Credit Card,Telesales,360,
4485,249-43-2398,Lori Flowers,1952-11-07,Married,C,2021-04-01,West Kimberlyfurt,OK,Bank Slip,Physical Store,838,
4486,725-80-3763,Frank Turner,1949-10-01,Widowed,C,1994-12-10,Lake Andrea,IN,Credit Card,Online,798,
4487,289-28-7439,Eric Jackson,1980-10-29,Single,B,2021-06-21,South Coleburgh,NY,Credit Card,Online,562,
4488,699-73-1205,Melissa Kemp,1973-03-04,Divorced,C,2002-01-03,South Ashley,ND,Direct Debit,Partner,566,
4489,551-61-0635,Mrs. Diana Baker DVM,2004-04-08,Single,C,2022-10-22,Cruzside,DC,Direct Debit,Physical Store,609,
4490,074-76-0342,Jeremiah Ramirez,2003-05-05,Single,A,2022-01-24,Lake Jasonborough,WV,Direct Debit,Online,774,
4491,743-71-0373,Robert Lopez,1992-05-28,Widowed,C,2022-07-17,Johnberg,SC,Direct Debit,Physical Store,486,
4492,164-76-0333,Jennifer Myers,1980-08-08,Widowed,C,2001-10-17,Wilsonhaven,OR,Direct Debit,Partner,736,
4493,793-55-2218,Christopher Owen,1952-10-12,Divorced,D,2015-10-11,South Elizabethview,AL,Credit Card,Telesales,747,
4494,091-31-0697,Clifford Melendez,1966-12-26,Married,C,2021-01-16,Lake Glenn,PA,Direct Debit,Physical Store,429,
